(1.35996e-05,2.44412e-07)
(-1.41558e-05,7.63377e-06)
(4.85557e-05,9.0914e-05)
(-1.00598e-06,-2.61565e-07)
(-6.75577e-06,2.59546e-05)
(1.00577e-06,2.61508e-07)
(1.67752e-06,-6.42354e-06)
(3.42945e-06,3.59312e-06)
(0.000128768,-0.000122894)
(2.73794e-07,7.1189e-08)
(1.83869e-06,-7.06394e-06)
(-5.37605e-07,-1.39782e-07)
(-8.96674e-07,3.43353e-06)
(4.53302e-08,1.33457e-07)
(4.78168e-06,-1.62414e-06)
(6.33316e-05,-3.64893e-05)
(-0.000170876,-0.000301975)
(5.42445e-08,7.68484e-06)
(1.51344e-05,4.67893e-07)
(-2.00272e-05,1.15389e-05)
(5.40356e-05,9.5493e-05)
(-1.54807e-06,-3.0526e-07)
(-5.48506e-06,2.7733e-05)
(1.54009e-06,3.03688e-07)
(1.41869e-06,-7.11166e-06)
(5.83747e-06,5.12529e-06)
(0.000123545,-0.000140691)
(4.2133e-07,8.30811e-08)
(1.49285e-06,-7.54798e-06)
(-8.23215e-07,-1.62328e-07)
(-7.58324e-07,3.80134e-06)
(9.94236e-08,2.11295e-07)
(4.94708e-06,-2.32775e-06)
(7.3458e-05,-4.36268e-05)
(-0.00017956,-0.000309534)
(8.40194e-08,8.90937e-06)
(1.59381e-05,6.14818e-07)
(-2.32295e-05,1.3796e-05)
(5.67818e-05,9.78831e-05)
(-1.86705e-06,-3.15566e-07)
(-4.85739e-06,2.86004e-05)
(1.85324e-06,3.13232e-07)
(1.28463e-06,-7.46318e-06)
(7.34378e-06,5.94684e-06)
(0.000120796,-0.000149137)
(5.08148e-07,8.58861e-08)
(1.32201e-06,-7.78406e-06)
(-9.90601e-07,-1.67429e-07)
(-6.86665e-07,3.98923e-06)
(1.37372e-07,2.5738e-07)
(5.01363e-06,-2.67583e-06)
(0.000108184,-7.00835e-05)
(-0.000207,-0.000334786)
(2.62519e-07,1.30975e-05)
(1.85976e-05,1.23273e-06)
(-3.42107e-05,2.21623e-05)
(6.5459e-05,0.000105869)
(-3.0793e-06,-2.79248e-07)
(-2.89692e-06,3.12787e-05)
(3.0373e-06,2.75439e-07)
(8.40738e-07,-8.61397e-06)
(1.35022e-05,8.64454e-06)
(0.000111681,-0.000174324)
(8.38079e-07,7.60016e-08)
(7.88441e-07,-8.51297e-06)
(-1.6235e-06,-1.47228e-07)
(-4.49393e-07,4.60436e-06)
(3.1487e-07,4.31795e-07)
(5.16767e-06,-3.76794e-06)
(0.000112585,-7.36497e-05)
(-0.000210303,-0.000337968)
(2.95171e-07,1.36277e-05)
(1.89279e-05,1.3221e-06)
(-3.56026e-05,2.32901e-05)
(6.65037e-05,0.000106875)
(-3.24587e-06,-2.66606e-07)
(-2.6621e-06,3.15973e-05)
(3.19941e-06,2.62791e-07)
(7.85141e-07,-8.75739e-06)
(1.43921e-05,8.97004e-06)
(0.000110547,-0.000177236)
(8.83413e-07,7.2561e-08)
(7.24532e-07,-8.59969e-06)
(-1.71016e-06,-1.40467e-07)
(-4.19676e-07,4.68102e-06)
(3.4287e-07,4.55524e-07)
