(3.04418e-06,-1.25568e-06)
(-0.000104222,-0.000252712)
(-9.62656e-07,3.9708e-07)
(3.29577e-05,7.99146e-05)
(5.72794e-08,1.35008e-07)
(0.000153346,-6.50596e-05)
(3.076e-06,-1.2688e-06)
(-0.00010124,-0.000245483)
(1.65786e-08,3.90759e-08)
(4.18385e-05,-1.77506e-05)
(1.83899e-06,-7.58555e-07)
(-4.05337e-05,-9.82941e-05)
(1.83899e-06,-7.58555e-07)
(-4.05337e-05,-9.82941e-05)
(4.7731e-06,-1.96883e-06)
(-0.000118384,-0.000287073)
(-1.50939e-06,6.22598e-07)
(3.74364e-05,9.07805e-05)
(1.03789e-07,2.44632e-07)
(0.00017009,-7.21636e-05)
(3.20443e-06,-1.32178e-06)
(-2.82831e-05,-6.86142e-05)
(3.20443e-06,-1.32178e-06)
(-2.82831e-05,-6.86142e-05)
(1.16128e-09,7.97934e-06)
(9.49677e-05,7.69951e-08)
(1.5331e-06,8.17434e-07)
(3.36596e-05,-6.3124e-05)
(7.5964e-08,-2.10153e-08)
(-6.88122e-05,-0.000248735)
(-2.40219e-08,6.64563e-09)
(2.17603e-05,7.86569e-05)
(-2.53706e-10,2.45947e-09)
(0.000158265,1.63258e-05)
(1.25052e-07,-3.61961e-08)
(-7.20701e-05,-0.000248992)
(-3.9545e-08,1.14462e-08)
(2.27906e-05,7.87383e-05)
(-2.07482e-10,4.20968e-09)
(0.00015948,7.86028e-06)
(3.53051e-07,-1.13105e-07)
(-7.99946e-05,-0.0002497)
(-1.11645e-07,3.57669e-08)
(2.52965e-05,7.89619e-05)
(9.67386e-10,1.2939e-08)
(0.000160714,-1.20158e-05)
(9.69274e-07,-3.46687e-07)
(-8.96811e-05,-0.000250737)
(-3.06511e-07,1.09632e-07)
(2.83597e-05,7.92901e-05)
(8.43647e-09,3.87703e-08)
(0.000159445,-3.46954e-05)
(7.67426e-08,-2.12307e-08)
(-6.66933e-05,-0.000241076)
(-7.34531e-11,7.12066e-10)
(4.30935e-05,4.4453e-06)
(1.26336e-07,-3.65676e-08)
(-6.98631e-05,-0.000241368)
(-6.00688e-11,1.21876e-09)
(4.34314e-05,2.1406e-06)
(3.56689e-07,-1.1427e-07)
(-7.75802e-05,-0.000242163)
(2.80054e-10,3.74577e-09)
(4.37853e-05,-3.27363e-06)
(9.79315e-07,-3.50278e-07)
(-8.70274e-05,-0.000243318)
(2.44212e-09,1.12229e-08)
(4.34634e-05,-9.45768e-06)
(4.61166e-08,-1.27581e-08)
(-2.62859e-05,-9.50156e-05)
(4.61166e-08,-1.27581e-08)
(-2.62859e-05,-9.50156e-05)
(7.58877e-08,-2.19655e-08)
(-2.75687e-05,-9.52461e-05)
(7.58877e-08,-2.19655e-08)
(-2.75687e-05,-9.52461e-05)
(2.14032e-07,-6.85681e-08)
(-3.07109e-05,-9.58629e-05)
(2.14032e-07,-6.85681e-08)
(-3.07109e-05,-9.58629e-05)
(5.86822e-07,-2.09893e-07)
(-3.45973e-05,-9.67307e-05)
(5.86822e-07,-2.09893e-07)
(-3.45973e-05,-9.67307e-05)
(1.18895e-07,-3.28923e-08)
(-7.65355e-05,-0.000276652)
(-3.7598e-08,1.04014e-08)
(2.42026e-05,8.74852e-05)
(-4.61205e-10,4.471e-09)
(0.000172222,1.77655e-05)
(1.95753e-07,-5.66602e-08)
(-8.02914e-05,-0.000277396)
(-6.19026e-08,1.79175e-08)
(2.53904e-05,8.77203e-05)
(-3.77077e-10,7.65066e-09)
(0.000173808,8.56645e-06)
(5.52853e-07,-1.77114e-07)
(-8.95019e-05,-0.000279377)
(-1.74827e-07,5.60084e-08)
(2.8303e-05,8.83466e-05)
(1.75694e-09,2.34994e-08)
(0.00017584,-1.31467e-05)
(1.51854e-06,-5.43148e-07)
(-0.000100914,-0.000282144)
(-4.80205e-07,1.71758e-07)
(3.19117e-05,8.92217e-05)
(1.53086e-08,7.03515e-08)
(0.000175359,-3.81584e-05)
(8.11131e-08,-2.24398e-08)
(-1.69284e-05,-6.11909e-05)
(8.11131e-08,-2.24398e-08)
(-1.69284e-05,-6.11909e-05)
(1.33371e-07,-3.86039e-08)
(-1.78691e-05,-6.17353e-05)
(1.33371e-07,-3.86039e-08)
(-1.78691e-05,-6.17353e-05)
(3.75405e-07,-1.20266e-07)
(-2.0238e-05,-6.31726e-05)
(3.75405e-07,-1.20266e-07)
(-2.0238e-05,-6.31726e-05)
(1.02663e-06,-3.67201e-07)
(-2.33019e-05,-6.5153e-05)
(1.02663e-06,-3.67201e-07)
(-2.33019e-05,-6.5153e-05)
(1.88526e-14,2.04515e-07)
(7.74035e-05,5.28477e-11)
(2.59065e-08,2.64367e-08)
(4.27784e-05,-4.19205e-05)
(8.38328e-14,3.36006e-07)
(7.86488e-05,1.42228e-10)
(4.45777e-08,4.27347e-08)
(4.20433e-05,-4.38565e-05)
(1.87045e-12,9.43684e-07)
(8.19684e-05,1.11294e-09)
(1.38973e-07,1.14917e-07)
(4.01616e-05,-4.85684e-05)
(3.82557e-11,2.57238e-06)
(8.66202e-05,8.17518e-09)
(4.24814e-07,2.94607e-07)
(3.76917e-05,-5.43498e-05)
(4.68409e-09,-1.29585e-09)
(-4.62097e-08,-1.67036e-07)
(4.68409e-09,-1.29585e-09)
(-4.62097e-08,-1.67036e-07)
(7.60345e-09,-2.2008e-09)
(-5.24506e-08,-1.81215e-07)
(7.60345e-09,-2.2008e-09)
(-5.24506e-08,-1.81215e-07)
(2.07729e-08,-6.65489e-09)
(-7.04841e-08,-2.20054e-07)
(2.07729e-08,-6.65489e-09)
(-7.04841e-08,-2.20054e-07)
(5.49392e-08,-1.96505e-08)
(-9.88237e-08,-2.76571e-07)
(5.49392e-08,-1.96505e-08)
(-9.88237e-08,-2.76571e-07)
(7.26934e-06,-3.39963e-06)
(-0.000119334,-0.000255405)
(-2.29877e-06,1.07506e-06)
(3.77368e-05,8.07663e-05)
(2.23231e-07,3.48485e-07)
(0.000143611,-9.19935e-05)
(2.30392e-05,-1.31985e-05)
(-0.000149555,-0.000263248)
(-7.28565e-06,4.17374e-06)
(4.72933e-05,8.32462e-05)
(1.34501e-06,1.20177e-06)
(0.000119683,-0.000133941)
(5.91506e-05,-4.29498e-05)
(-0.00019401,-0.000281066)
(-1.87051e-05,1.35819e-05)
(6.13513e-05,8.8881e-05)
(6.45211e-06,3.03749e-06)
(8.3247e-05,-0.00017668)
(8.04362e-05,-6.57314e-05)
(-0.000218008,-0.000292644)
(-2.54361e-05,2.07861e-05)
(6.89402e-05,9.25422e-05)
(1.14851e-05,3.8052e-06)
(6.46152e-05,-0.00019444)
(9.59468e-05,-8.59958e-05)
(-0.000236745,-0.000301692)
(-3.03411e-05,2.71943e-05)
(7.48652e-05,9.54035e-05)
(1.6602e-05,4.04396e-06)
(5.07435e-05,-0.000206769)
(7.34607e-06,-3.43551e-06)
(-0.000116053,-0.000248391)
(6.46013e-08,1.00849e-07)
(3.92219e-05,-2.51245e-05)
(2.32877e-05,-1.33408e-05)
(-0.000145792,-0.000256703)
(3.89115e-07,3.47676e-07)
(3.27578e-05,-3.66604e-05)
(5.98109e-05,-4.34292e-05)
(-0.000189731,-0.000275329)
(1.8658e-06,8.78371e-07)
(2.28625e-05,-4.85201e-05)
(8.13511e-05,-6.64791e-05)
(-0.000213493,-0.000287414)
(3.32047e-06,1.10013e-06)
(1.778e-05,-5.34954e-05)
(9.70545e-05,-8.69886e-05)
(-0.000232055,-0.000296893)
(4.79902e-06,1.16896e-06)
