0.546	0	1.81E-07	3.07E-08
0.814	0	1.24E-06	1.28E-07
1.25	0	7.08E-06	5.81E-07
1.5	0	1.26E-05	1.26E-06
1.7	0	2.06E-05	2.12E-06
