0.275	0	1.08E-07	3.20E-08
0.28	0	2.90E-07	4.60E-08
0.29	0	3.46E-07	4.85E-08
0.3	0	2.29E-07	4.29E-08
0.309	0	1.77E-08	8.74E-09
0.325	0	1.22E-08	5.51E-09
0.337	0	2.54E-08	6.21E-09
0.347	0	2.29E-09	6.48E-10
0.41	0	4.38E-09	8.06E-10
0.463	0	1.07E-08	1.02E-09
0.482	0	9.87E-09	3.09E-09
0.514	0	2.50E-08	6.80E-09
0.561	0	3.11E-08	6.05E-09
0.587	0	3.43E-08	3.14E-09
0.617	0	5.70E-08	7.72E-09
0.667	0	7.43E-08	5.82E-09
0.711	0	1.01E-07	7.92E-09
0.779	0	1.48E-07	7.84E-09
0.813	0	1.74E-07	8.28E-09
0.837	0	3.06E-07	3.72E-08
0.865	0	2.67E-07	1.41E-08
0.888	0	2.32E-07	3.02E-08
0.929	0	3.68E-07	1.62E-08
0.979	0	5.41E-07	2.34E-08
0.998	0	6.87E-07	4.80E-08
1.018	0	9.65E-07	1.18E-07
1.029	0	1.30E-06	1.76E-07
1.04	0	3.01E-06	1.81E-07
1.058	0	3.13E-05	1.76E-06
1.063	0	5.76E-05	3.09E-06
1.068	0	5.57E-05	3.01E-06
1.078	0	1.09E-05	6.02E-07
1.087	0	3.69E-07	3.13E-08
1.095	0	2.58E-07	4.08E-08
1.105	0	3.11E-07	3.00E-08
1.11	0	2.26E-07	5.00E-08
1.138	0	4.81E-07	7.10E-08
1.188	0	5.92E-07	7.51E-08
1.238	0	5.78E-07	7.04E-08
1.288	0	7.35E-07	8.19E-08
1.337	0	8.74E-07	9.42E-08
1.389	0	1.07E-06	1.16E-07
1.436	0	1.11E-06	1.15E-07
1.488	0	1.58E-06	1.54E-07
1.513	0	1.39E-06	1.39E-07
1.537	0	1.98E-06	1.87E-07
1.561	0	1.96E-06	1.87E-07
1.588	0	1.86E-06	1.76E-07
1.638	0	2.22E-06	2.06E-07
1.688	0	2.55E-06	2.17E-07
1.838	0	2.45E-06	2.63E-07
1.889	0	3.63E-06	3.28E-07
1.939	0	4.39E-06	4.50E-07
1.989	0	5.81E-06	5.07E-07
2.038	0	6.78E-06	6.46E-07
2.089	0	8.49E-06	7.11E-07
2.114	0	1.04E-05	9.78E-07
2.136	0	9.96E-06	9.49E-07
2.187	0	1.52E-05	1.29E-06
2.214	0	1.87E-05	1.77E-06
2.239	0	1.98E-05	1.84E-06
2.289	0	3.24E-05	2.70E-06
2.314	0	3.92E-05	3.60E-06
2.386	0	2.57E-05	2.39E-06
2.413	0	2.61E-05	2.43E-06
2.439	0	1.48E-05	1.44E-06
2.513	0	8.88E-06	9.04E-07
2.538	0	5.81E-06	6.45E-07
2.586	0	3.85E-06	4.51E-07
2.638	0	2.62E-06	2.98E-07
2.687	0	2.03E-06	2.35E-07
2.739	0	1.15E-06	1.82E-07
2.785	0	1.46E-06	2.87E-07
2.889	0	1.46E-06	1.68E-07
2.937	0	1.31E-06	2.84E-07
2.986	0	1.31E-06	2.38E-07
3.088	0	1.98E-06	1.93E-07
3.138	0	2.38E-06	4.12E-07
3.236	0	3.47E-06	3.96E-07
3.287	0	3.65E-06	4.09E-07
3.337	0	4.32E-06	4.86E-07
3.363	0	4.97E-06	5.54E-07
3.413	0	5.46E-06	5.98E-07
3.436	0	2.63E-06	3.37E-07
3.488	0	1.66E-06	4.24E-07
3.536	0	1.03E-06	2.41E-07
3.587	0	1.55E-06	2.74E-07
