0.500455016	90	1.87785E-10	2.68403E-11
0.600724176	90	3.41745E-10	3.57828E-11
0.674880422	90	6.76834E-10	7.10797E-11
0.72477682	90	8.254E-10	6.54356E-11
0.824908209	90	1.48141E-09	9.52562E-11
0.874688005	90	1.74367E-09	1.74372E-10
1.030808583	90	3.87765E-09	7.84119E-10
1.049530793	90	2.85322E-09	2.38914E-09
1.129132993	90	5.08208E-09	4.12911E-10
1.129574363	90	4.36832E-09	4.51148E-10
1.129868657	90	4.61137E-09	7.62566E-10
1.333423141	90	4.63248E-09	8.76706E-10
1.384255645	90	4.30329E-09	7.66872E-10
1.413400517	90	4.39193E-09	6.17857E-10
1.433551585	90	5.36126E-09	7.30266E-10
1.45885739	90	5.5297E-09	6.34794E-10
1.483541368	90	6.23603E-09	9.77367E-10
1.533359126	90	6.10829E-09	6.46843E-10
1.547965328	90	6.25897E-09	7.5776E-10
1.549343594	90	7.40649E-09	9.33135E-10
1.583476905	90	6.13933E-09	6.46063E-10
1.613758547	90	8.12407E-09	9.60802E-10
1.657294048	90	1.07665E-08	1.33702E-09
1.68289599	90	1.27175E-08	1.52399E-09
1.708314161	90	1.40486E-08	1.63887E-09
1.722638823	90	1.42002E-08	1.55603E-09
1.743049706	90	1.65224E-08	1.75561E-09
1.757702505	90	1.9402E-08	2.07489E-09
1.782753019	90	2.00928E-08	1.75129E-09
1.805561641	90	1.88208E-08	1.45221E-09
1.805561641	90	1.88208E-08	1.68283E-09
1.824212087	90	1.76178E-08	1.70278E-09
1.849918773	90	1.78213E-08	1.45279E-09
1.875046962	90	1.9109E-08	1.51796E-09
1.891118963	90	1.98826E-08	1.56949E-09
1.91619869	90	2.63799E-08	2.14716E-09
1.935603207	90	4.69901E-08	3.68432E-09
